證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外資買賣超,外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超,自營商買賣超,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),法人合計買賣超
077982,中航國票4B購01,0,0,0.0,0,0,0,0,0,0.0,416.0,0,0,0,416000,0,416000,416.0
032769,富世達元大54購10,0,0,0.0,0,0,0,0,0,0.0,416.0,0,0,0,779000,363000,416000,416.0
058322,台積電群益4B購05,0,0,0.0,0,0,0,0,0,0.0,415.0,0,0,0,421000,6000,415000,415.0
038084,道瓊銀元大55購01,0,0,0.0,0,0,0,0,0,0.0,415.0,0,0,0,614000,199000,415000,415.0
04071U,創意元大51售08,0,0,0.0,0,0,0,0,0,0.0,415.0,0,0,0,415000,0,415000,415.0
035051,台達電統一59購01,0,0,0.0,0,0,0,0,0,0.0,414.0,0,0,0,534000,120000,414000,414.0
1590,亞德客-KY,2180624,1784370,396.254,0,0,0,0,1176,-1.176,18.709,16000,3000,13000,54344,48635,5709,413.787
00938,凱基優選30,8000,5000,3.0,0,0,0,0,0,0.0,410.38,0,0,0,423000,12620,410380,413.38
054413,奇鋐永豐4A購01,0,0,0.0,0,0,0,0,0,0.0,413.0,0,0,0,419000,6000,413000,413.0
9910,豐泰,1108435,702000,406.435,0,0,0,7000,0,7.0,-1.024,1136,2160,-1024,0,0,0,412.411
065298,鴻海統一53購10,0,0,0.0,0,0,0,0,0,0.0,412.0,0,0,0,412000,0,412000,412.0
035902,jpp中信54購01,0,0,0.0,0,0,0,0,0,0.0,410.0,0,0,0,410000,0,410000,410.0
083268,創意富邦52購01,0,0,0.0,0,0,0,0,0,0.0,409.0,0,0,0,419000,10000,409000,409.0
071924,鈺邦統一52購03,0,0,0.0,0,0,0,0,0,0.0,409.0,0,0,0,409000,0,409000,409.0
074823,嘉澤元大51購02,0,0,0.0,0,0,0,0,0,0.0,407.0,0,0,0,407000,0,407000,407.0
037803,華泰群益53購02,0,0,0.0,0,0,0,0,0,0.0,406.0,0,0,0,537000,131000,406000,406.0
048071,奇鋐統一4C購01,0,0,0.0,0,0,0,0,0,0.0,405.0,0,0,0,405000,0,405000,405.0
088822,臺股指凱基56購08,0,0,0.0,0,0,0,0,0,0.0,404.0,0,0,0,413000,9000,404000,404.0
032278,智邦元大54購07,0,0,0.0,0,0,0,0,0,0.0,404.0,0,0,0,566000,162000,404000,404.0
037167,創意元大54購12,0,0,0.0,0,0,0,0,0,0.0,404.0,0,0,0,404000,0,404000,404.0
087103,奇鋐元大51購16,0,0,0.0,0,0,0,0,0,0.0,403.0,0,0,0,424000,21000,403000,403.0
035230,華碩富邦53購01,0,0,0.0,0,0,0,0,0,0.0,402.0,0,0,0,402000,0,402000,402.0
031934,京元電群益52購03,0,0,0.0,0,0,0,0,0,0.0,401.0,0,0,0,414000,13000,401000,401.0
00962,台新AI優息動能,0,4000,-4.0,0,0,0,0,0,0.0,404.221,0,0,0,523000,118779,404221,400.221
086669,華擎統一57購03,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,400000,0,400000,400.0
03666U,台玻群益51售01,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,400000,0,400000,400.0
036754,群創群益56購03,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,400000,0,400000,400.0
05138U,台灣50元富52售04,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,892000,492000,400000,400.0
089319,台塑凱基51購06,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,452000,52000,400000,400.0
088851,奇鋐國泰52購02,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,402000,2000,400000,400.0
072805,元日2X國票54購01,0,0,0.0,0,0,0,0,0,0.0,400.0,0,0,0,400000,0,400000,400.0
00902,中信電池及儲能,331000,24000,307.0,0,0,0,0,0,0.0,92.663,0,0,0,301663,209000,92663,399.663
057697,T50正2富邦4B購01,0,0,0.0,0,0,0,0,0,0.0,399.0,0,0,0,499000,100000,399000,399.0
088513,景碩元大55購01,0,0,0.0,0,0,0,0,0,0.0,399.0,0,0,0,399000,0,399000,399.0
03855U,佳能永豐53售02,0,0,0.0,0,0,0,0,0,0.0,399.0,0,0,0,399000,0,399000,399.0
081715,矽創中信4B購01,0,0,0.0,0,0,0,0,0,0.0,399.0,0,0,0,399000,0,399000,399.0
032761,眾達元大53購01,0,0,0.0,0,0,0,0,0,0.0,398.0,0,0,0,606000,208000,398000,398.0
086542,奇鋐元大51購13,0,0,0.0,0,0,0,0,0,0.0,397.0,0,0,0,434000,37000,397000,397.0
030954,鴻海富邦52購02,0,0,0.0,0,0,0,0,0,0.0,397.0,0,0,0,409000,12000,397000,397.0
069997,長榮永豐51購01,0,0,0.0,0,0,0,0,0,0.0,397.0,0,0,0,397000,0,397000,397.0
080340,聯鈞統一5B購01,0,0,0.0,0,0,0,0,0,0.0,396.0,0,0,0,442000,46000,396000,396.0
069724,鴻海兆豐52購01,0,0,0.0,0,0,0,0,0,0.0,395.0,0,0,0,395000,0,395000,395.0
088966,台光電富邦52購02,0,0,0.0,0,0,0,0,0,0.0,395.0,0,0,0,403000,8000,395000,395.0
084021,奇鋐統一5C購01,0,0,0.0,0,0,0,0,0,0.0,395.0,0,0,0,585000,190000,395000,395.0
05462U,昇貿元富53售06,0,0,0.0,0,0,0,0,0,0.0,395.0,0,0,0,435000,40000,395000,395.0
085628,廣宇統一56購01,0,0,0.0,0,0,0,0,0,0.0,393.0,0,0,0,393000,0,393000,393.0
032748,昇貿元大53購02,0,0,0.0,0,0,0,0,0,0.0,392.0,0,0,0,402000,10000,392000,392.0
032618,大立光元大54購05,0,0,0.0,0,0,0,0,0,0.0,391.0,0,0,0,391000,0,391000,391.0
030667,台達電群益53購01,0,0,0.0,0,0,0,0,0,0.0,390.0,0,0,0,407000,17000,390000,390.0
082195,愛普國票4C購01,0,0,0.0,0,0,0,0,0,0.0,390.0,0,0,0,392000,2000,390000,390.0
072302,群創元富52購01,0,0,0.0,0,0,0,0,0,0.0,390.0,0,0,0,520000,130000,390000,390.0
076987,旺宏統一57購01,0,0,0.0,0,0,0,0,0,0.0,390.0,0,0,0,401000,11000,390000,390.0
03598U,臺指2X中信54售01,0,0,0.0,0,0,0,0,0,0.0,388.0,0,0,0,408000,20000,388000,388.0
031052,聯發科群益52購08,0,0,0.0,0,0,0,0,0,0.0,388.0,0,0,0,432000,44000,388000,388.0
030214,景碩元大52購02,0,0,0.0,0,0,0,0,0,0.0,388.0,0,0,0,388000,0,388000,388.0
6271,同欣電,628525,296000,332.525,0,0,0,6000,0,6.0,49.05,52000,0,52000,11000,13950,-2950,387.575
082799,中鴻國票51購01,0,0,0.0,0,0,0,0,0,0.0,385.0,0,0,0,410000,25000,385000,385.0
084645,金寶凱基4C購02,0,0,0.0,0,0,0,0,0,0.0,385.0,0,0,0,415000,30000,385000,385.0
088507,欣興元大51購10,0,0,0.0,0,0,0,0,0,0.0,385.0,0,0,0,499000,114000,385000,385.0
087485,上銀統一57購02,0,0,0.0,0,0,0,0,0,0.0,385.0,0,0,0,485000,100000,385000,385.0
088562,台光電統一57購01,0,0,0.0,0,0,0,0,0,0.0,384.0,0,0,0,546000,162000,384000,384.0
036938,聯鈞永豐54購03,0,0,0.0,0,0,0,0,0,0.0,383.0,0,0,0,768000,385000,383000,383.0
05947U,仁寶群益53售03,0,0,0.0,0,0,0,0,0,0.0,383.0,0,0,0,383000,0,383000,383.0
069402,緯創統一62購01,0,0,0.0,0,0,0,0,0,0.0,381.0,0,0,0,543000,162000,381000,381.0
032332,台達電中信58購02,0,0,0.0,0,0,0,0,0,0.0,381.0,0,0,0,741000,360000,381000,381.0
076824,啟碁國票4C購01,0,0,0.0,0,0,0,0,0,0.0,380.0,0,0,0,380000,0,380000,380.0
036981,華邦電元大58購02,0,0,0.0,0,0,0,0,0,0.0,380.0,0,0,0,448000,68000,380000,380.0
038707,美時國泰55購02,0,0,0.0,0,0,0,0,0,0.0,380.0,0,0,0,381000,1000,380000,380.0
061079,明泰兆豐4C購01,0,0,0.0,0,0,0,0,0,0.0,380.0,0,0,0,530000,150000,380000,380.0
036206,定穎控凱基53購04,0,0,0.0,0,0,0,0,0,0.0,380.0,0,0,0,410000,30000,380000,380.0
037991,昇陽半兆豐55購02,0,0,0.0,0,0,0,0,0,0.0,378.0,0,0,0,378000,0,378000,378.0
1616,億泰,705000,323000,382.0,0,0,0,0,0,0.0,-4.0,0,4000,-4000,0,0,0,378.0
033144,鴻海元大53購09,0,0,0.0,0,0,0,0,0,0.0,378.0,0,0,0,398000,20000,378000,378.0
086050,鴻海群益52購04,0,0,0.0,0,0,0,0,0,0.0,377.0,0,0,0,548000,171000,377000,377.0
031533,奇鋐凱基52購05,0,0,0.0,0,0,0,0,0,0.0,377.0,0,0,0,499000,122000,377000,377.0
6443,元晶,872000,516000,356.0,0,0,0,0,0,0.0,20.0,37000,16000,21000,0,1000,-1000,376.0
032384,台達電凱基53購03,0,0,0.0,0,0,0,0,0,0.0,374.0,0,0,0,418000,44000,374000,374.0
030464,台光電富邦56購01,0,0,0.0,0,0,0,0,0,0.0,371.0,0,0,0,371000,0,371000,371.0
03692B,臺股指元大55熊19,0,0,0.0,0,0,0,0,0,0.0,371.0,0,0,0,406000,35000,371000,371.0
073754,愛普統一53購01,0,0,0.0,0,0,0,0,0,0.0,371.0,0,0,0,477000,106000,371000,371.0
037570,台光電元大54購25,0,0,0.0,0,0,0,0,0,0.0,370.0,0,0,0,370000,0,370000,370.0
088514,緯創元大51購11,0,0,0.0,0,0,0,0,0,0.0,370.0,0,0,0,370000,0,370000,370.0
070487,鴻海統一54購03,0,0,0.0,0,0,0,0,0,0.0,365.0,0,0,0,491000,126000,365000,365.0
034237,金像電元大53購09,0,0,0.0,0,0,0,0,0,0.0,364.0,0,0,0,364000,0,364000,364.0
